1;DATOS ENTRADA TARIFA!B5;3.45
CALCULOS!H14;=VALOR CONSUMO PARA CALCULOS!D14
CALCULOS!H4;=VALOR CONSUMO PARA CALCULOS!D4
PVPC Calculos!F4;=VALOR CONSUMO PARA CALCULOS!D4
RESULTADOS FACTURAS ESTIMADAS!R16;=CALCULOS!CX16
CALCULOS!K12;=H12
CALCULOS!L14;=H14
RESULTADOS ANÁLISIS CONSUMO!B3;=MAX(CALCULOS!H4:H747)/1000;*
RESULTADO GENERACIONvsCONSUMO!E3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!H$4:H$8763)/1000;*
CALCULOS!N4;=IF(H4>M4,H4-M4,0)
CALCULOS!AV4;=SUMIFS($H$4:$H$8763,$A$4:$A$8763,AU$2,$C$4:$C$8763,$AL4)/AV$1;*
CALCULOS!J4;=H4
CALCULOS!S4;=IF(H4>M4,0,M4-H4)
CALCULOS!Y4;=IF(Y3-H4+M4>0,IF(Y3-H4+M4>DATOS ENTRADA PANELES!$B$5*1000,DATOS ENTRADA PANELES!$B$5*1000,Y3-H4+M4),0)
PVPC Calculos!V4;=F4*PVPC!$CT3/1000000
PVPC Calculos!G4;=IF(SUM($F$4:F4)<$CI$32,F4*$CI$33,F4);*
RESULTADOS FACTURAS ESTIMADAS!B22;=MAX(RESULTADOS ANÁLISIS CONSUMO!B3:B14);*
RESULTADOS ANÁLISIS CONSUMO!O3;=B3
RESULTADO GENERACIONvsCONSUMO!E15;=SUM(E3:E14);*
RESULTADOS ANÁLISIS CONSUMO!P3;=MAX(CALCULOS!N4:N747)/1000;*
RESULTADO GENERACIONvsCONSUMO!I3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!N$4:N$8763)/1000;*
CALCULOS!AW4;=SUMIFS($N$4:$N$8763,$A$4:$A$8763,AU$2,$C$4:$C$8763,$AL4)/AV$1;*
CALCULOS!P4;=N4
CALCULOS!AB4;=N4
PVPC Calculos!H4;=CALCULOS!N4
RESULTADOS ANÁLISIS CONSUMO!B21;=CALCULOS!AV4
RESULTADO GENERACIONvsCONSUMO!F3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!J$4:J$8763)/1000;*
RESULTADO GENERACIONvsCONSUMO!O3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!S$4:S$8763)/1000;*
PVPC Calculos!M4;=CALCULOS!S4
CALCULOS!T4;=IF(AND(Y4>0,Y4<DATOS ENTRADA PANELES!$B$5*1000),DATOS ENTRADA PANELES!$D$5,IF(H4-Y3>M4,H4-M4-Y3,0))
CALCULOS!Z4;=IF(DATOS ENTRADA PANELES!$B$5=0,S4,IF(Y4=DATOS ENTRADA PANELES!$B$5*1000,CALCULOS!M4-H4-(Y4-Y3),0))
PVPC Calculos!CF3;=SUMIF($A$4:$A$8763,$AY3,V$4:V$8763);*
CALCULOS!I4;=PVPC Calculos!G4
RESULTADOS FACTURAS ESTIMADAS!B23;=MAX(RESULTADOS ANÁLISIS CONSUMO!P3:P14);*
RESULTADO GENERACIONvsCONSUMO!I15;=SUM(I3:I14);*
RESULTADOS ANÁLISIS CONSUMO!B47;=CALCULOS!AW4
RESULTADO GENERACIONvsCONSUMO!J3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!P$4:P$8763)/1000;*
PVPC Calculos!J4;=CALCULOS!P4
CALCULOS!AD4;=AB4
PVPC Calculos!W4;=H4*PVPC!$CT3/1000000
RESULTADO GENERACIONvsCONSUMO!F15;=SUM(F3:F14);*
COSTES COMPAÑÍA ACTUAL!B4;=((DATOS ENTRADA TARIFA!$B$5*DATOS ENTRADA TARIFA!$B$7*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$6*DATOS ENTRADA TARIFA!$B$8*RESULTADO GENERACIONvsCONSUMO!A3+RESULTADO GENERACIONvsCONSUMO!F3*DATOS ENTRADA TARIFA!$B$9+RESULTADO GENERACIONvsCONSUMO!G3*DATOS ENTRADA TARIFA!$B$10+RESULTADO GENERACIONvsCONSUMO!H3*DATOS ENTRADA TARIFA!$B$11)*$AK$2+DATOS ENTRADA TARIFA!$B$12*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$14)*$AK$1
RESULTADO GENERACIONvsCONSUMO!O15;=SUM(O3:O14);*
PVPC Calculos!AJ4;=M4*PVPC!E747/1000000
RESULTADOS ANÁLISIS CONSUMO!Q3;=MAX(CALCULOS!T4:T747)/1000;*
RESULTADO GENERACIONvsCONSUMO!P3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!T$4:T$8763)/1000;*
CALCULOS!AX4;=SUMIFS($T$4:$T$8763,$A$4:$A$8763,AU$2,$C$4:$C$8763,$AL4)/AV$1;*
CALCULOS!V4;=T4
CALCULOS!AF4;=T4
PVPC Calculos!N4;=CALCULOS!T4
RESULTADO GENERACIONvsCONSUMO!V3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!Z$4:Z$8763)/1000;*
PVPC Calculos!S4;=CALCULOS!Z4
CALCULOS!O4;=IF(I4>M4,I4-M4,0)
CALCULOS!U4;=IF(AND(Y4>0,Y4<DATOS ENTRADA PANELES!$B$5*1000),DATOS ENTRADA PANELES!$D$5,IF(I4-Y3>M4,I4-M4-Y3,0))
RESULTADO GENERACIONvsCONSUMO!J15;=SUM(J3:J14);*
LISTADO DE COMERCIALIZADORAS!E19;=((LISTADO DE COMERCIALIZADORAS!E$2*LISTADO DE COMERCIALIZADORAS!E$4*RESULTADO GENERACIONvsCONSUMO!$A3+LISTADO DE COMERCIALIZADORAS!E$3*LISTADO DE COMERCIALIZADORAS!E$5*RESULTADO GENERACIONvsCONSUMO!$A3+RESULTADO GENERACIONvsCONSUMO!$J3*LISTADO DE COMERCIALIZADORAS!E$9+RESULTADO GENERACIONvsCONSUMO!$K3*LISTADO DE COMERCIALIZADORAS!E$10+RESULTADO GENERACIONvsCONSUMO!$L3*LISTADO DE COMERCIALIZADORAS!E$11)*$AZ$2+LISTADO DE COMERCIALIZADORAS!E$12*RESULTADO GENERACIONvsCONSUMO!$A3)*$AZ$1+PVPC Calculos!$CF3*$AZ$2*$AZ$1
COSTES COMPAÑÍA ACTUAL!C4;=((DATOS ENTRADA TARIFA!$B$5*DATOS ENTRADA TARIFA!$B$7*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$6*DATOS ENTRADA TARIFA!$B$8*RESULTADO GENERACIONvsCONSUMO!A3+RESULTADO GENERACIONvsCONSUMO!J3*DATOS ENTRADA TARIFA!$B$9+RESULTADO GENERACIONvsCONSUMO!K3*DATOS ENTRADA TARIFA!$B$10+RESULTADO GENERACIONvsCONSUMO!L3*DATOS ENTRADA TARIFA!$B$11)*$AK$2+DATOS ENTRADA TARIFA!$B$12*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$14)*$AK$1
COSTES COMPAÑÍA ACTUAL!D4;=((DATOS ENTRADA TARIFA!$B$5*DATOS ENTRADA TARIFA!$B$7*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$6*DATOS ENTRADA TARIFA!$B$8*RESULTADO GENERACIONvsCONSUMO!A3+IF(RESULTADO GENERACIONvsCONSUMO!J3*(DATOS ENTRADA TARIFA!$B$9-DATOS ENTRADA TARIFA!$B$24)+RESULTADO GENERACIONvsCONSUMO!K3*(DATOS ENTRADA TARIFA!$B$10-DATOS ENTRADA TARIFA!$B$25)+RESULTADO GENERACIONvsCONSUMO!L3*(DATOS ENTRADA TARIFA!$B$11-DATOS ENTRADA TARIFA!$B$26)-RESULTADO GENERACIONvsCONSUMO!O3*CALCULOS!DA4<0,RESULTADO GENERACIONvsCONSUMO!J3*(DATOS ENTRADA TARIFA!$B$24)+RESULTADO GENERACIONvsCONSUMO!K3*(DATOS ENTRADA TARIFA!$B$25)+RESULTADO GENERACIONvsCONSUMO!L3*(DATOS ENTRADA TARIFA!$B$26),RESULTADO GENERACIONvsCONSUMO!J3*DATOS ENTRADA TARIFA!$B$9+RESULTADO GENERACIONvsCONSUMO!K3*DATOS ENTRADA TARIFA!$B$10+RESULTADO GENERACIONvsCONSUMO!L3*DATOS ENTRADA TARIFA!$B$11-RESULTADO GENERACIONvsCONSUMO!O3*CALCULOS!DA4))*$AK$2+DATOS ENTRADA TARIFA!$B$12*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$14)*$AK$1
PVPC Calculos!AA4;=J4*DATOS ENTRADA TARIFA!$B$24/1000
RESULTADO GENERACIONvsCONSUMO!N3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!AD$4:AD$8763)/1000;*
PVPC Calculos!CG3;=SUMIF($A$4:$A$8763,$AY3,W$4:W$8763);*
COSTES COMPAÑÍA ACTUAL!B17;=SUM(B4:B15);*
RESULTADOS FACTURAS ESTIMADAS!B24;=MAX(RESULTADOS ANÁLISIS CONSUMO!Q3:Q14);*
RESULTADO GENERACIONvsCONSUMO!P15;=SUM(P3:P14);*
RESULTADOS ANÁLISIS CONSUMO!B73;=CALCULOS!AX4
RESULTADO GENERACIONvsCONSUMO!Q3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!V$4:V$8763)/1000;*
PVPC Calculos!P4;=CALCULOS!V4
CALCULOS!AH4;=AF4
PVPC Calculos!X4;=N4*PVPC!$CT3/1000000
RESULTADO GENERACIONvsCONSUMO!V15;=SUM(V3:V14);*
PVPC Calculos!AV4;=S4*PVPC!E747/1000000
PVPC Calculos!I4;=CALCULOS!O4
PVPC Calculos!O4;=CALCULOS!U4
LISTADO DE COMERCIALIZADORAS!E31;=SUM(E19:E30);*
COSTES COMPAÑÍA ACTUAL!C17;=SUM(C4:C15);*
COSTES COMPAÑÍA ACTUAL!D17;=SUM(D4:D15);*
PVPC Calculos!BK3;=SUMIF($A$4:$A$8763,$AY3,AA$4:AA$8763)*DATOS ENTRADA TARIFA!$B$13;*
RESULTADO GENERACIONvsCONSUMO!N15;=SUM(N3:N14);*
LISTADO DE COMERCIALIZADORAS!E34;=((LISTADO DE COMERCIALIZADORAS!E$2*LISTADO DE COMERCIALIZADORAS!E$4*RESULTADO GENERACIONvsCONSUMO!$A3+LISTADO DE COMERCIALIZADORAS!E$3*LISTADO DE COMERCIALIZADORAS!E$5*RESULTADO GENERACIONvsCONSUMO!$A3+IF(RESULTADO GENERACIONvsCONSUMO!$J3*(LISTADO DE COMERCIALIZADORAS!E$9-E$13)+RESULTADO GENERACIONvsCONSUMO!$K3*(LISTADO DE COMERCIALIZADORAS!E$10-E$14)+RESULTADO GENERACIONvsCONSUMO!$L3*(LISTADO DE COMERCIALIZADORAS!E$11-E$15)-RESULTADO GENERACIONvsCONSUMO!$O3*CALCULOS!$DA4<0,RESULTADO GENERACIONvsCONSUMO!$J3*E$13+RESULTADO GENERACIONvsCONSUMO!$K3*E$14+RESULTADO GENERACIONvsCONSUMO!$L3*E$15,RESULTADO GENERACIONvsCONSUMO!$J3*LISTADO DE COMERCIALIZADORAS!E$9+RESULTADO GENERACIONvsCONSUMO!$K3*LISTADO DE COMERCIALIZADORAS!E$10+RESULTADO GENERACIONvsCONSUMO!$L3*LISTADO DE COMERCIALIZADORAS!E$11-RESULTADO GENERACIONvsCONSUMO!$O3*CALCULOS!$DA4))*$AZ$2+LISTADO DE COMERCIALIZADORAS!E$12*RESULTADO GENERACIONvsCONSUMO!$A3)*$AZ$1+PVPC Calculos!$CG3*$AZ$2*$AZ$1
RESULTADOS FACTURAS ESTIMADAS!B4;=COSTES COMPAÑÍA ACTUAL!B17
RESULTADOS FACTURAS ESTIMADAS!G16;=COSTES COMPAÑÍA ACTUAL!B17
RESULTADO GENERACIONvsCONSUMO!Q15;=SUM(Q3:Q14);*
COSTES COMPAÑÍA ACTUAL!E4;=((DATOS ENTRADA TARIFA!$B$5*DATOS ENTRADA TARIFA!$B$7*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$6*DATOS ENTRADA TARIFA!$B$8*RESULTADO GENERACIONvsCONSUMO!A3+IF(RESULTADO GENERACIONvsCONSUMO!Q3*(DATOS ENTRADA TARIFA!$B$9-DATOS ENTRADA TARIFA!$B$24)+RESULTADO GENERACIONvsCONSUMO!R3*(DATOS ENTRADA TARIFA!$B$10-DATOS ENTRADA TARIFA!$B$25)+RESULTADO GENERACIONvsCONSUMO!S3*(DATOS ENTRADA TARIFA!$B$11-DATOS ENTRADA TARIFA!$B$26)-RESULTADO GENERACIONvsCONSUMO!V3*CALCULOS!DA4<0,RESULTADO GENERACIONvsCONSUMO!Q3*(DATOS ENTRADA TARIFA!$B$24)+RESULTADO GENERACIONvsCONSUMO!R3*(DATOS ENTRADA TARIFA!$B$25)+RESULTADO GENERACIONvsCONSUMO!S3*(DATOS ENTRADA TARIFA!$B$26),RESULTADO GENERACIONvsCONSUMO!Q3*DATOS ENTRADA TARIFA!$B$9+RESULTADO GENERACIONvsCONSUMO!R3*DATOS ENTRADA TARIFA!$B$10+RESULTADO GENERACIONvsCONSUMO!S3*DATOS ENTRADA TARIFA!$B$11-RESULTADO GENERACIONvsCONSUMO!V3*CALCULOS!DA4))*$AK$2+DATOS ENTRADA TARIFA!$B$12*RESULTADO GENERACIONvsCONSUMO!A3+DATOS ENTRADA TARIFA!$B$14)*$AK$1
PVPC Calculos!AM4;=P4*DATOS ENTRADA TARIFA!$B$24/1000
RESULTADO GENERACIONvsCONSUMO!U3;=SUMIF(CALCULOS!$A$4:$A$8763,$B3,CALCULOS!AH$4:AH$8763)/1000;*
PVPC Calculos!CH3;=SUMIF($A$4:$A$8763,$AY3,X$4:X$8763);*
PVPC Calculos!Z4;=I4*$E4/1000000
PVPC Calculos!AL4;=O4*$E4/1000000
RESULTADOS FACTURAS ESTIMADAS!B8;=MIN(LISTADO DE COMERCIALIZADORAS!E31:AQ31);*
LISTADO DE COMERCIALIZADORAS!D31;=MIN(E31:AL31);*
RESULTADOS FACTURAS ESTIMADAS!H16;=COSTES COMPAÑÍA ACTUAL!C17
RESULTADOS FACTURAS ESTIMADAS!K16;=COSTES COMPAÑÍA ACTUAL!D17
LISTADO DE COMERCIALIZADORAS!E46;=SUM(E34:E45);*
RESULTADOS FACTURAS ESTIMADAS!C11;=$B$4-B11
RESULTADOS FACTURAS ESTIMADAS!C12;=$B$4-B12
COSTES COMPAÑÍA ACTUAL!E17;=SUM(E4:E15);*
PVPC Calculos!BX3;=SUMIF($A$4:$A$8763,$AY3,AM$4:AM$8763)*DATOS ENTRADA TARIFA!$B$13;*
RESULTADO GENERACIONvsCONSUMO!U15;=SUM(U3:U14);*
LISTADO DE COMERCIALIZADORAS!E49;=((LISTADO DE COMERCIALIZADORAS!E$2*LISTADO DE COMERCIALIZADORAS!E$4*RESULTADO GENERACIONvsCONSUMO!$A3+LISTADO DE COMERCIALIZADORAS!E$3*LISTADO DE COMERCIALIZADORAS!E$5*RESULTADO GENERACIONvsCONSUMO!$A3+IF(RESULTADO GENERACIONvsCONSUMO!$Q3*(LISTADO DE COMERCIALIZADORAS!E$9-E$13)+RESULTADO GENERACIONvsCONSUMO!$R3*(LISTADO DE COMERCIALIZADORAS!E$10-E$14)+RESULTADO GENERACIONvsCONSUMO!$S3*(LISTADO DE COMERCIALIZADORAS!E$11-E$15)-RESULTADO GENERACIONvsCONSUMO!$V3*CALCULOS!$DA4<0,RESULTADO GENERACIONvsCONSUMO!$Q3*E$13+RESULTADO GENERACIONvsCONSUMO!$R3*E$14+RESULTADO GENERACIONvsCONSUMO!$S3*E$15,RESULTADO GENERACIONvsCONSUMO!$Q3*LISTADO DE COMERCIALIZADORAS!E$9+RESULTADO GENERACIONvsCONSUMO!$R3*LISTADO DE COMERCIALIZADORAS!E$10+RESULTADO GENERACIONvsCONSUMO!$S3*LISTADO DE COMERCIALIZADORAS!E$11-RESULTADO GENERACIONvsCONSUMO!$V3*CALCULOS!$DA4))*$AZ$2+LISTADO DE COMERCIALIZADORAS!E$12*RESULTADO GENERACIONvsCONSUMO!$A3)*$AZ$1+PVPC Calculos!$CH3*$AZ$2*$AZ$1
PVPC Calculos!BE3;=SUMIF($A$4:$A$8763,$AY3,Z$4:Z$8763)*DATOS ENTRADA TARIFA!$B$13;*
PVPC Calculos!BR3;=SUMIF($A$4:$A$8763,$AY3,AL$4:AL$8763)*DATOS ENTRADA TARIFA!$B$13;*
RESULTADOS FACTURAS ESTIMADAS!C8;=$B$4-B8
RESULTADOS FACTURAS ESTIMADAS!D8;=(($B$4-$B$12)-(B8-$B$12))/($B$4-$B$12)
RESULTADOS FACTURAS ESTIMADAS!J16;=LISTADO DE COMERCIALIZADORAS!D31
RESULTADOS FACTURAS ESTIMADAS!B9;=MIN(LISTADO DE COMERCIALIZADORAS!E46:AQ46);*
LISTADO DE COMERCIALIZADORAS!D46;=MIN(E46:AL46);*
RESULTADOS FACTURAS ESTIMADAS!N16;=COSTES COMPAÑÍA ACTUAL!E17
LISTADO DE COMERCIALIZADORAS!E61;=SUM(E49:E60);*
PVPC Calculos!BI3;=SUM(BE3:BH3)*$CI$30;*
PVPC Calculos!BJ3;=IF(BE3-BK3-BL3-BM3-SUMIF($A$4:$A$8763,$AY3,AJ$4:AJ$8763)<0,0,BE3-BK3-BL3-BM3-SUMIF($A$4:$A$8763,$AY3,AJ$4:AJ$8763))*DATOS ENTRADA TARIFA!$B$13;*
PVPC Calculos!BW3;=IF(BR3-BX3-BY3-BZ3-SUMIF($A$4:$A$8763,$AY3,AV$4:AV$8763)<0,0,BR3-BX3-BY3-BZ3-SUMIF($A$4:$A$8763,$AY3,AV$4:AV$8763))*DATOS ENTRADA TARIFA!$B$13;*
RESULTADOS FACTURAS ESTIMADAS!C9;=$B$4-B9
RESULTADOS FACTURAS ESTIMADAS!D9;=(($B$4-$B$12)-(B9-$B$12))/($B$4-$B$12)
RESULTADOS FACTURAS ESTIMADAS!M16;=LISTADO DE COMERCIALIZADORAS!D46
RESULTADOS FACTURAS ESTIMADAS!B10;=MIN(LISTADO DE COMERCIALIZADORAS!E61:AR61);*
LISTADO DE COMERCIALIZADORAS!D61;=MIN(E61:AL61);*
PVPC Calculos!BI16;=SUM(BI3:BI14);*
LISTADO DE COMERCIALIZADORAS!C19;=PVPC Calculos!BI3
PVPC Calculos!BQ3;=SUM(BJ3:BP3)*$CI$30;*
PVPC Calculos!CD3;=SUM(BW3:CC3)*$CI$30;*
RESULTADOS FACTURAS ESTIMADAS!C10;=$B$4-B10
RESULTADOS FACTURAS ESTIMADAS!D10;=(($B$4-$B$12)-(B10-$B$12))/($B$4-$B$12)
RESULTADOS FACTURAS ESTIMADAS!P16;=LISTADO DE COMERCIALIZADORAS!D61
RESULTADOS FACTURAS ESTIMADAS!B5;=PVPC Calculos!BI16
LISTADO DE COMERCIALIZADORAS!C31;=SUM(C19:C30);*
PVPC Calculos!BQ16;=SUM(BQ3:BQ14);*
LISTADO DE COMERCIALIZADORAS!C34;=PVPC Calculos!BQ3
PVPC Calculos!CD16;=SUM(CD3:CD14);*
LISTADO DE COMERCIALIZADORAS!C49;=PVPC Calculos!CD3
RESULTADOS FACTURAS ESTIMADAS!C5;=$B$4-B5
RESULTADOS FACTURAS ESTIMADAS!D5;=(($B$4-$B$11)-(B5-$B$11))/($B$4-$B$11)
RESULTADOS FACTURAS ESTIMADAS!I16;=LISTADO DE COMERCIALIZADORAS!C31
RESULTADOS FACTURAS ESTIMADAS!B6;=PVPC Calculos!BQ16
LISTADO DE COMERCIALIZADORAS!C46;=SUM(C34:C45);*
RESULTADOS FACTURAS ESTIMADAS!B7;=PVPC Calculos!CD16
LISTADO DE COMERCIALIZADORAS!C61;=SUM(C49:C60);*
RESULTADOS FACTURAS ESTIMADAS!C6;=$B$4-B6
RESULTADOS FACTURAS ESTIMADAS!D6;=(($B$4-$B$11)-(B6-$B$11))/($B$4-$B$11)
RESULTADOS FACTURAS ESTIMADAS!L16;=LISTADO DE COMERCIALIZADORAS!C46
RESULTADOS FACTURAS ESTIMADAS!C7;=$B$4-B7
RESULTADOS FACTURAS ESTIMADAS!D7;=(($B$4-$B$11)-(B7-$B$11))/($B$4-$B$11)
RESULTADOS FACTURAS ESTIMADAS!O16;=LISTADO DE COMERCIALIZADORAS!C61
